model,question_id,dss,correct_alpha,correct_beta,correct_gamma,correct_answer
mistral7b,MQ_0752,0.423,False,False,False,D
mistral7b,MQ_0649,0.4299,False,False,True,C
mistral7b,MQ_0292,0.43,False,True,True,C
mistral7b,MQ_0444,0.4303,True,True,False,B
mistral7b,MQ_0810,0.4359,False,True,False,A
mistral7b,MQ_0916,0.4396,True,True,False,A
mistral7b,MQ_0520,0.4441,False,False,False,A
mistral7b,MQ_0625,0.4457,True,True,False,A
mistral7b,MQ_0453,0.4504,False,True,True,A
mistral7b,MQ_0999,0.4527,True,False,True,A
mistral7b,MQ_0425,0.456,False,True,True,A
mistral7b,MQ_0014,0.457,True,False,True,D
mistral7b,MQ_0832,0.4571,False,True,True,C
mistral7b,MQ_0495,0.4577,False,False,False,A
mistral7b,MQ_0826,0.4604,False,True,True,B
mistral7b,MQ_0703,0.4631,True,True,False,D
mistral7b,MQ_0467,0.4637,False,False,True,B
mistral7b,MQ_0609,0.4648,True,False,False,B
mistral7b,MQ_0694,0.4654,True,True,True,C
mistral7b,MQ_0135,0.4735,True,False,True,B
mistral7b,MQ_0641,0.474,True,True,False,A
mistral7b,MQ_0191,0.4756,False,True,True,D
mistral7b,MQ_0646,0.477,True,False,False,A
mistral7b,MQ_0695,0.4779,False,True,True,D
mistral7b,MQ_0910,0.4788,True,False,False,A
mistral7b,MQ_0983,0.48,True,False,True,D
mistral7b,MQ_0350,0.4814,True,True,False,D
mistral7b,MQ_0080,0.4838,True,True,True,D
mistral7b,MQ_0339,0.4849,True,False,True,D
mistral7b,MQ_0622,0.4864,False,False,False,B
mistral7b,MQ_0349,0.4868,True,False,False,A
mistral7b,MQ_0147,0.4877,False,True,True,C
mistral7b,MQ_0864,0.4879,True,True,False,C
mistral7b,MQ_0010,0.4894,True,True,False,B
mistral7b,MQ_0607,0.4906,False,False,False,C
mistral7b,MQ_0109,0.4913,True,False,True,B
mistral7b,MQ_0967,0.4999,False,False,False,D
mistral7b,MQ_0651,0.5014,True,False,True,C
mistral7b,MQ_0795,0.5019,False,False,False,D
mistral7b,MQ_0845,0.5039,False,False,False,C
mistral7b,MQ_0142,0.5044,False,False,False,C
mistral7b,MQ_0803,0.5046,False,False,False,B
mistral7b,MQ_0825,0.5076,True,True,True,A
mistral7b,MQ_0766,0.5095,True,True,False,C
mistral7b,MQ_0299,0.5107,False,True,False,A
mistral7b,MQ_0221,0.5108,False,False,True,D
mistral7b,MQ_0630,0.5136,False,False,False,B
mistral7b,MQ_0206,0.5152,False,False,False,B
mistral7b,MQ_0108,0.5168,True,False,True,D
mistral7b,MQ_0966,0.5169,False,False,True,A
mistral7b,MQ_0533,0.517,False,False,False,B
mistral7b,MQ_0526,0.5182,True,True,True,B
mistral7b,MQ_0692,0.5194,False,True,False,B
mistral7b,MQ_0002,0.5195,False,False,False,C
mistral7b,MQ_0501,0.5209,True,True,False,C
mistral7b,MQ_0600,0.5216,True,True,False,C
mistral7b,MQ_0261,0.5223,True,True,True,C
mistral7b,MQ_0482,0.5227,True,False,True,B
mistral7b,MQ_0491,0.5266,True,True,False,D
mistral7b,MQ_0029,0.5275,False,True,False,D
mistral7b,MQ_0576,0.528,True,True,False,D
mistral7b,MQ_0890,0.5292,True,True,False,D
mistral7b,MQ_0961,0.5294,False,False,False,A
mistral7b,MQ_0914,0.5299,True,False,False,B
mistral7b,MQ_0748,0.5332,False,False,False,C
mistral7b,MQ_0776,0.5373,True,False,False,D
mistral7b,MQ_0992,0.5374,False,False,False,B
mistral7b,MQ_0918,0.5378,True,True,True,D
mistral7b,MQ_0888,0.5381,False,False,False,A
mistral7b,MQ_0681,0.5388,True,True,True,B
mistral7b,MQ_0932,0.5405,True,True,False,A
mistral7b,MQ_0334,0.5406,False,True,False,B
mistral7b,MQ_0842,0.5409,True,False,True,C
mistral7b,MQ_0764,0.5411,True,False,False,D
mistral7b,MQ_0822,0.5423,True,True,True,C
mistral7b,MQ_0497,0.5428,False,False,False,A
mistral7b,MQ_0230,0.5449,False,False,True,B
mistral7b,MQ_0117,0.5451,False,True,True,C
mistral7b,MQ_0580,0.5478,False,True,False,B
mistral7b,MQ_0524,0.5483,True,True,True,A
mistral7b,MQ_0403,0.5509,True,False,False,B
mistral7b,MQ_0743,0.5525,True,True,True,C
mistral7b,MQ_0920,0.5533,False,True,False,A
mistral7b,MQ_0933,0.5546,False,False,False,C
mistral7b,MQ_0069,0.5548,False,True,False,A
mistral7b,MQ_0645,0.5564,True,True,True,A
mistral7b,MQ_0559,0.557,True,True,False,A
mistral7b,MQ_0572,0.5571,False,False,False,B
mistral7b,MQ_0275,0.5586,True,True,True,B
mistral7b,MQ_0184,0.5609,True,True,False,B
mistral7b,MQ_0906,0.5613,True,False,True,B
mistral7b,MQ_0637,0.5616,True,False,True,A
mistral7b,MQ_0399,0.5623,False,False,False,C
mistral7b,MQ_0779,0.5632,False,False,False,C
mistral7b,MQ_0473,0.5643,False,False,False,D
mistral7b,MQ_0538,0.5659,False,False,True,A
mistral7b,MQ_0208,0.5685,True,True,True,D
mistral7b,MQ_0381,0.5689,True,True,True,C
mistral7b,MQ_0502,0.5705,False,True,True,B
mistral7b,MQ_0950,0.5709,False,False,False,B
mistral7b,MQ_0930,0.5718,True,True,False,D
mistral7b,MQ_0129,0.5721,True,True,True,D
mistral7b,MQ_0666,0.5722,False,False,True,C
mistral7b,MQ_0735,0.5727,False,False,False,D
mistral7b,MQ_0288,0.5742,False,False,False,A
mistral7b,MQ_0921,0.5776,False,False,False,C
mistral7b,MQ_0936,0.5779,True,True,False,D
mistral7b,MQ_0721,0.5786,True,False,False,D
mistral7b,MQ_0102,0.5791,True,True,True,A
mistral7b,MQ_0571,0.5794,False,False,False,B
mistral7b,MQ_0189,0.5808,False,False,False,D
mistral7b,MQ_0337,0.5809,True,False,False,C
mistral7b,MQ_0974,0.5815,True,True,True,C
mistral7b,MQ_0558,0.5817,False,False,False,D
mistral7b,MQ_0626,0.5835,False,False,False,B
mistral7b,MQ_0089,0.5836,True,True,False,C
mistral7b,MQ_0529,0.5846,False,True,False,B
mistral7b,MQ_0073,0.5851,False,True,True,B
mistral7b,MQ_0401,0.5854,True,False,True,A
mistral7b,MQ_0398,0.5859,False,False,False,A
mistral7b,MQ_0817,0.5882,True,True,True,D
mistral7b,MQ_0738,0.5885,False,False,False,B
mistral7b,MQ_0517,0.5889,True,False,True,C
mistral7b,MQ_0862,0.5905,False,False,False,D
mistral7b,MQ_0026,0.5915,True,True,True,C
mistral7b,MQ_0439,0.5931,False,False,False,D
mistral7b,MQ_0240,0.595,False,False,True,D
mistral7b,MQ_0435,0.5968,False,False,True,D
mistral7b,MQ_0740,0.5968,False,False,False,A
mistral7b,MQ_0931,0.597,False,False,True,B
mistral7b,MQ_0693,0.5974,True,True,True,B
mistral7b,MQ_0744,0.5974,True,True,True,D
mistral7b,MQ_0523,0.5985,True,True,True,D
mistral7b,MQ_0033,0.5998,True,True,True,B
mistral7b,MQ_0137,0.5998,True,True,True,B
mistral7b,MQ_0880,0.6004,True,True,True,B
mistral7b,MQ_0074,0.6013,True,False,True,C
mistral7b,MQ_0289,0.6015,True,False,False,C
mistral7b,MQ_0123,0.6031,True,True,True,C
mistral7b,MQ_0277,0.6032,False,False,False,C
mistral7b,MQ_0839,0.6044,True,False,False,B
mistral7b,MQ_0249,0.6054,True,True,False,A
mistral7b,MQ_0663,0.6054,True,True,False,D
mistral7b,MQ_0485,0.6061,True,False,True,B
mistral7b,MQ_0321,0.6071,True,True,False,A
mistral7b,MQ_0955,0.6088,False,False,False,C
mistral7b,MQ_0568,0.609,False,True,True,D
mistral7b,MQ_0342,0.6102,False,False,False,A
mistral7b,MQ_0938,0.6109,True,True,False,A
mistral7b,MQ_0295,0.611,True,False,True,A
mistral7b,MQ_0481,0.6114,False,False,False,B
mistral7b,MQ_0590,0.613,False,False,False,B
mistral7b,MQ_0411,0.6132,True,False,False,B
mistral7b,MQ_0305,0.6138,True,False,False,C
mistral7b,MQ_0531,0.6143,False,False,False,B
mistral7b,MQ_0079,0.6145,True,True,False,B
mistral7b,MQ_0418,0.6149,True,False,False,C
mistral7b,MQ_0582,0.6153,False,False,False,A
mistral7b,MQ_0726,0.6159,True,False,True,A
mistral7b,MQ_0264,0.6161,False,False,False,D
mistral7b,MQ_0327,0.6162,True,True,False,A
mistral7b,MQ_0598,0.617,False,True,True,B
mistral7b,MQ_0882,0.6171,True,False,True,A
mistral7b,MQ_0461,0.6179,False,False,False,A
mistral7b,MQ_0986,0.618,False,False,False,A
mistral7b,MQ_0354,0.6182,False,True,False,A
mistral7b,MQ_0990,0.6182,False,True,True,A
mistral7b,MQ_0392,0.6189,True,True,True,A
mistral7b,MQ_0212,0.6198,False,False,False,B
mistral7b,MQ_0171,0.6199,True,True,False,A
mistral7b,MQ_0557,0.6199,False,True,False,A
mistral7b,MQ_0356,0.6206,True,True,True,B
mistral7b,MQ_0528,0.6207,True,False,False,C
mistral7b,MQ_0566,0.6214,False,False,True,A
mistral7b,MQ_0228,0.6217,False,False,False,A
mistral7b,MQ_0675,0.6221,True,False,True,B
mistral7b,MQ_0883,0.6227,False,False,False,A
mistral7b,MQ_0896,0.6246,False,False,False,C
mistral7b,MQ_0963,0.6246,False,False,False,D
mistral7b,MQ_0032,0.6248,True,True,True,B
mistral7b,MQ_0807,0.6248,False,True,False,C
mistral7b,MQ_0154,0.6256,False,False,False,A
mistral7b,MQ_0433,0.6258,False,True,False,A
mistral7b,MQ_0055,0.6259,False,False,False,A
mistral7b,MQ_0784,0.6269,False,True,False,A
mistral7b,MQ_0978,0.6272,False,False,True,C
mistral7b,MQ_0421,0.6303,True,False,True,A
mistral7b,MQ_0687,0.6317,False,False,False,A
mistral7b,MQ_0415,0.6318,True,False,False,C
mistral7b,MQ_0377,0.6324,False,False,False,A
mistral7b,MQ_0243,0.6325,True,False,False,B
mistral7b,MQ_0866,0.6328,True,True,True,B
mistral7b,MQ_0493,0.6333,False,True,False,C
mistral7b,MQ_0591,0.6338,False,False,True,C
mistral7b,MQ_0763,0.6349,True,True,False,C
mistral7b,MQ_0948,0.635,False,False,False,C
mistral7b,MQ_0924,0.6353,False,True,True,B
mistral7b,MQ_0175,0.6354,True,True,True,A
mistral7b,MQ_0765,0.6357,False,True,True,B
mistral7b,MQ_0063,0.6358,False,False,False,B
mistral7b,MQ_0119,0.6358,True,True,True,B
mistral7b,MQ_0585,0.6376,True,False,True,C
mistral7b,MQ_0406,0.6379,True,True,True,C
mistral7b,MQ_0561,0.6379,True,True,True,C
mistral7b,MQ_0140,0.6383,False,False,False,A
mistral7b,MQ_0858,0.6385,True,False,False,C
mistral7b,MQ_0340,0.6389,True,False,False,B
mistral7b,MQ_0088,0.6394,False,True,True,C
mistral7b,MQ_0130,0.6394,True,True,False,C
mistral7b,MQ_0278,0.6395,False,False,False,B
mistral7b,MQ_0051,0.6396,False,False,False,B
mistral7b,MQ_0960,0.6399,False,False,True,A
mistral7b,MQ_0380,0.64,False,True,False,C
mistral7b,MQ_0062,0.6403,False,False,False,A
mistral7b,MQ_0157,0.6408,True,True,True,D
mistral7b,MQ_0273,0.6408,False,False,False,D
mistral7b,MQ_0829,0.641,False,False,True,A
mistral7b,MQ_0346,0.6411,True,False,False,A
mistral7b,MQ_0632,0.6418,False,True,False,A
mistral7b,MQ_0757,0.642,True,False,False,D
mistral7b,MQ_0282,0.6423,False,False,False,C
mistral7b,MQ_0612,0.6424,True,True,True,D
mistral7b,MQ_0787,0.6444,True,False,False,D
mistral7b,MQ_0057,0.6448,True,True,True,B
mistral7b,MQ_0251,0.6448,False,False,False,A
mistral7b,MQ_0290,0.6448,True,False,False,D
mistral7b,MQ_0783,0.6461,True,True,False,D
mistral7b,MQ_0563,0.6464,True,True,False,C
mistral7b,MQ_0400,0.647,True,True,True,A
mistral7b,MQ_0508,0.6471,True,True,True,A
mistral7b,MQ_0535,0.6485,False,True,False,D
mistral7b,MQ_0768,0.6493,False,False,False,D
mistral7b,MQ_0804,0.6498,False,False,False,C
mistral7b,MQ_0879,0.6506,True,False,False,A
mistral7b,MQ_0902,0.6512,True,False,False,D
mistral7b,MQ_0577,0.6515,True,True,False,B
mistral7b,MQ_0343,0.6521,False,False,False,B
mistral7b,MQ_0205,0.6523,False,False,False,C
mistral7b,MQ_0083,0.6525,True,False,False,D
mistral7b,MQ_0618,0.653,True,True,True,B
mistral7b,MQ_0413,0.6531,True,True,False,C
mistral7b,MQ_0570,0.6532,True,True,False,D
mistral7b,MQ_0410,0.6536,False,False,False,B
mistral7b,MQ_0686,0.6537,False,True,True,A
mistral7b,MQ_0114,0.6541,True,True,True,C
mistral7b,MQ_0136,0.6559,True,True,True,A
mistral7b,MQ_0830,0.656,True,True,True,C
mistral7b,MQ_0338,0.6571,True,True,True,B
mistral7b,MQ_0394,0.6575,True,True,True,B
mistral7b,MQ_0383,0.6578,True,True,True,C
mistral7b,MQ_0827,0.6584,False,False,False,D
mistral7b,MQ_0071,0.659,False,False,False,B
mistral7b,MQ_0505,0.6595,True,False,False,C
mistral7b,MQ_0700,0.6602,False,True,True,B
mistral7b,MQ_0271,0.6606,False,False,False,A
mistral7b,MQ_0472,0.6607,False,False,False,B
mistral7b,MQ_0642,0.6613,False,True,True,C
mistral7b,MQ_0357,0.6614,True,True,True,D
mistral7b,MQ_0268,0.6617,False,True,True,A
mistral7b,MQ_0715,0.6625,False,False,False,D
mistral7b,MQ_0075,0.6627,False,False,False,D
mistral7b,MQ_0573,0.6627,False,False,False,C
mistral7b,MQ_0300,0.6648,False,False,True,B
mistral7b,MQ_0046,0.6649,False,True,False,D
mistral7b,MQ_0132,0.665,True,True,True,D
mistral7b,MQ_0844,0.665,True,True,True,B
mistral7b,MQ_0548,0.6653,False,False,False,C
mistral7b,MQ_0143,0.6657,True,False,False,C
mistral7b,MQ_0368,0.666,False,False,False,C
mistral7b,MQ_0788,0.6661,False,False,False,C
mistral7b,MQ_0104,0.6663,True,True,True,C
mistral7b,MQ_0682,0.6664,True,False,True,D
mistral7b,MQ_0097,0.6667,True,True,True,C
mistral7b,MQ_0352,0.667,True,True,True,D
mistral7b,MQ_0525,0.6671,True,False,False,A
mistral7b,MQ_0180,0.6679,True,False,False,C
mistral7b,MQ_0012,0.6681,True,False,False,A
mistral7b,MQ_0323,0.6682,True,True,False,D
mistral7b,MQ_0872,0.6686,False,True,False,B
mistral7b,MQ_0727,0.6691,False,False,False,B
mistral7b,MQ_0865,0.6693,True,True,True,A
mistral7b,MQ_0739,0.6694,False,False,True,B
mistral7b,MQ_0991,0.6706,True,False,True,B
mistral7b,MQ_0985,0.671,True,False,False,A
mistral7b,MQ_0977,0.6713,True,True,True,A
mistral7b,MQ_0454,0.6714,False,False,False,B
mistral7b,MQ_0269,0.6726,False,False,True,B
mistral7b,MQ_0511,0.6726,False,False,False,C
mistral7b,MQ_0378,0.673,True,True,True,A
mistral7b,MQ_0333,0.6732,True,True,False,C
mistral7b,MQ_0110,0.6737,False,False,False,D
mistral7b,MQ_0250,0.6762,True,False,True,D
mistral7b,MQ_0759,0.6763,True,True,True,A
mistral7b,MQ_0374,0.6769,False,False,True,B
mistral7b,MQ_0709,0.6772,True,True,True,C
mistral7b,MQ_0599,0.6773,True,True,True,B
mistral7b,MQ_0284,0.6777,True,True,False,D
mistral7b,MQ_0968,0.6777,True,True,False,A
mistral7b,MQ_0408,0.6793,False,False,False,D
mistral7b,MQ_0459,0.6796,False,False,False,A
mistral7b,MQ_0355,0.6803,False,True,True,D
mistral7b,MQ_0052,0.6808,False,False,True,D
mistral7b,MQ_0118,0.6809,False,False,False,D
mistral7b,MQ_0141,0.6813,False,True,True,A
mistral7b,MQ_0770,0.6818,False,False,False,C
mistral7b,MQ_0429,0.6819,False,False,False,B
mistral7b,MQ_0257,0.6825,True,True,False,B
mistral7b,MQ_0302,0.6839,False,True,True,A
mistral7b,MQ_0017,0.6844,True,True,True,D
mistral7b,MQ_0020,0.6845,True,False,False,D
mistral7b,MQ_0706,0.686,True,True,False,A
mistral7b,MQ_0438,0.6864,False,False,False,A
mistral7b,MQ_0196,0.6871,True,False,False,A
mistral7b,MQ_0904,0.6871,True,True,True,C
mistral7b,MQ_0375,0.6882,True,False,True,A
mistral7b,MQ_0037,0.6894,True,False,True,C
mistral7b,MQ_0311,0.6894,True,True,True,B
mistral7b,MQ_0815,0.6907,False,False,False,D
mistral7b,MQ_0144,0.6909,False,False,True,D
mistral7b,MQ_0237,0.691,False,True,True,C
mistral7b,MQ_0050,0.6911,True,True,True,C
mistral7b,MQ_0908,0.6911,False,True,True,A
mistral7b,MQ_0486,0.6916,False,False,False,A
mistral7b,MQ_0388,0.6921,True,True,False,B
mistral7b,MQ_0801,0.6929,True,True,False,B
mistral7b,MQ_0072,0.6932,True,False,False,A
mistral7b,MQ_0860,0.6933,True,True,True,C
mistral7b,MQ_0513,0.6936,False,True,False,D
mistral7b,MQ_0594,0.6939,True,False,True,C
mistral7b,MQ_0496,0.6941,False,False,False,B
mistral7b,MQ_0164,0.6949,False,True,True,B
mistral7b,MQ_0515,0.6955,False,False,True,D
mistral7b,MQ_0619,0.6955,False,False,False,D
mistral7b,MQ_0644,0.6957,True,True,True,D
mistral7b,MQ_0263,0.696,True,True,False,B
mistral7b,MQ_0806,0.6961,False,True,False,C
mistral7b,MQ_0704,0.6962,False,True,True,B
mistral7b,MQ_0729,0.6964,True,True,True,C
mistral7b,MQ_0539,0.6971,False,False,False,C
mistral7b,MQ_0317,0.6973,True,False,True,C
mistral7b,MQ_0946,0.6977,False,False,False,D
mistral7b,MQ_0554,0.698,False,False,False,A
mistral7b,MQ_0253,0.6982,False,False,False,C
mistral7b,MQ_0608,0.6992,True,False,True,B
mistral7b,MQ_0068,0.6997,False,True,False,D
mistral7b,MQ_0363,0.6997,False,False,False,B
mistral7b,MQ_0494,0.6998,True,True,True,B
mistral7b,MQ_0587,0.6999,True,True,True,B
mistral7b,MQ_0785,0.7011,False,False,False,A
mistral7b,MQ_0627,0.7016,True,False,False,A
mistral7b,MQ_0696,0.7023,False,False,False,C
mistral7b,MQ_0106,0.7025,False,False,False,B
mistral7b,MQ_0655,0.7034,False,False,False,D
mistral7b,MQ_0634,0.7043,False,False,False,C
mistral7b,MQ_0697,0.7048,False,False,True,B
mistral7b,MQ_0490,0.7049,False,False,False,A
mistral7b,MQ_0997,0.7049,True,True,True,D
mistral7b,MQ_0837,0.705,True,True,True,B
mistral7b,MQ_0658,0.7052,True,True,True,D
mistral7b,MQ_0949,0.706,False,True,True,C
mistral7b,MQ_0514,0.7064,True,True,True,A
mistral7b,MQ_0894,0.7065,True,True,True,D
mistral7b,MQ_0475,0.7066,False,True,True,D
mistral7b,MQ_0213,0.7067,False,False,False,D
mistral7b,MQ_0617,0.7071,True,True,False,D
mistral7b,MQ_0786,0.7076,True,True,True,C
mistral7b,MQ_0899,0.7077,False,False,False,A
mistral7b,MQ_0604,0.7084,False,True,True,C
mistral7b,MQ_0536,0.7086,True,False,False,A
mistral7b,MQ_0799,0.7087,True,True,True,B
mistral7b,MQ_0937,0.7089,False,False,False,B
mistral7b,MQ_0546,0.7092,True,True,False,D
mistral7b,MQ_0148,0.71,False,False,False,C
mistral7b,MQ_0285,0.7102,False,False,False,C
mistral7b,MQ_0828,0.7109,True,True,True,C
mistral7b,MQ_0690,0.7113,True,False,False,D
mistral7b,MQ_0256,0.713,True,False,True,D
mistral7b,MQ_0060,0.7131,False,False,False,C
mistral7b,MQ_0255,0.7131,False,True,False,A
mistral7b,MQ_0819,0.7134,True,True,True,B
mistral7b,MQ_0730,0.7135,False,False,False,A
mistral7b,MQ_0662,0.7141,True,False,False,C
mistral7b,MQ_0892,0.7144,True,True,False,C
mistral7b,MQ_0199,0.7146,True,True,True,B
mistral7b,MQ_0995,0.7147,True,True,True,A
mistral7b,MQ_0668,0.7149,False,False,False,B
mistral7b,MQ_0194,0.715,False,False,False,C
mistral7b,MQ_0428,0.7159,False,False,False,A
mistral7b,MQ_0940,0.7159,True,True,False,B
mistral7b,MQ_0542,0.716,True,False,False,D
mistral7b,MQ_0066,0.7163,True,True,False,C
mistral7b,MQ_0344,0.7163,True,True,True,B
mistral7b,MQ_0579,0.7164,False,True,False,A
mistral7b,MQ_0386,0.7165,True,True,False,D
mistral7b,MQ_0592,0.7167,True,True,False,C
mistral7b,MQ_0200,0.7168,False,True,True,A
mistral7b,MQ_0234,0.717,True,True,True,B
mistral7b,MQ_0120,0.7171,False,False,False,D
mistral7b,MQ_0286,0.7171,False,True,True,C
mistral7b,MQ_0070,0.7176,False,False,False,B
mistral7b,MQ_0397,0.7177,False,False,False,A
mistral7b,MQ_0998,0.7178,False,True,False,D
mistral7b,MQ_0480,0.7184,True,False,True,B
mistral7b,MQ_0085,0.7188,True,False,True,D
mistral7b,MQ_0031,0.7191,True,True,True,A
mistral7b,MQ_0941,0.7192,False,False,True,D
mistral7b,MQ_0809,0.7196,True,True,True,B
mistral7b,MQ_0616,0.7199,False,False,False,C
mistral7b,MQ_0324,0.7205,True,False,True,B
mistral7b,MQ_0852,0.7209,False,False,False,C
mistral7b,MQ_0951,0.721,False,False,False,D
mistral7b,MQ_0504,0.7215,True,False,True,D
mistral7b,MQ_0928,0.7225,False,False,False,B
mistral7b,MQ_0718,0.7227,True,True,True,D
mistral7b,MQ_0320,0.7229,True,False,False,C
mistral7b,MQ_0534,0.7234,False,False,True,D
mistral7b,MQ_0537,0.7239,True,True,True,B
mistral7b,MQ_0685,0.7243,False,False,False,C
mistral7b,MQ_0005,0.7245,False,True,True,A
mistral7b,MQ_0753,0.725,False,False,False,C
mistral7b,MQ_0755,0.7252,False,False,False,D
mistral7b,MQ_0836,0.7258,False,False,False,C
mistral7b,MQ_0925,0.7263,False,True,False,A
mistral7b,MQ_0988,0.7264,True,True,True,D
mistral7b,MQ_0294,0.7265,False,True,False,A
mistral7b,MQ_0056,0.7267,False,False,False,A
mistral7b,MQ_0209,0.7268,False,True,False,A
mistral7b,MQ_0771,0.7268,False,False,True,C
mistral7b,MQ_0712,0.7272,True,False,True,B
mistral7b,MQ_0019,0.7274,True,True,True,C
mistral7b,MQ_0248,0.7274,True,False,False,A
mistral7b,MQ_0303,0.7283,False,False,True,A
mistral7b,MQ_0507,0.7291,True,True,True,C
mistral7b,MQ_0556,0.7297,False,False,True,D
mistral7b,MQ_0816,0.7298,True,True,True,D
mistral7b,MQ_0487,0.7302,True,True,True,A
mistral7b,MQ_0464,0.7303,True,False,True,D
mistral7b,MQ_0555,0.7304,True,True,True,D
mistral7b,MQ_0639,0.7308,False,False,False,A
mistral7b,MQ_0711,0.7315,True,True,True,C
mistral7b,MQ_0165,0.7316,True,True,True,D
mistral7b,MQ_0750,0.7326,False,False,False,D
mistral7b,MQ_0448,0.7328,True,True,True,B
mistral7b,MQ_0192,0.7332,False,True,False,C
mistral7b,MQ_0913,0.7333,True,True,True,B
mistral7b,MQ_0679,0.7334,False,False,False,D
mistral7b,MQ_0943,0.7344,False,False,False,B
mistral7b,MQ_0124,0.735,False,False,False,C
mistral7b,MQ_0854,0.7357,True,False,False,C
mistral7b,MQ_0365,0.736,False,False,False,B
mistral7b,MQ_0353,0.7362,True,True,False,D
mistral7b,MQ_0926,0.7362,False,False,False,A
mistral7b,MQ_0325,0.7363,False,False,False,C
mistral7b,MQ_0674,0.7364,False,False,False,C
mistral7b,MQ_0172,0.7367,False,False,False,A
mistral7b,MQ_0981,0.7367,True,True,True,B
mistral7b,MQ_0792,0.7368,True,False,False,B
mistral7b,MQ_0575,0.7374,True,False,False,A
mistral7b,MQ_0391,0.738,False,False,False,C
mistral7b,MQ_0812,0.7382,True,True,True,B
mistral7b,MQ_0629,0.7387,True,True,True,D
mistral7b,MQ_0236,0.739,False,True,False,A
mistral7b,MQ_0774,0.7391,False,False,False,B
mistral7b,MQ_0203,0.7393,False,True,False,C
mistral7b,MQ_0957,0.7404,False,True,False,A
mistral7b,MQ_0396,0.7405,False,False,False,A
mistral7b,MQ_0161,0.7409,True,False,True,B
mistral7b,MQ_0734,0.741,True,False,True,C
mistral7b,MQ_0751,0.741,True,False,True,B
mistral7b,MQ_0597,0.7419,True,True,False,D
mistral7b,MQ_0959,0.7419,True,True,True,B
mistral7b,MQ_0800,0.742,False,False,True,D
mistral7b,MQ_0116,0.7425,False,False,True,A
mistral7b,MQ_0468,0.7431,False,False,False,A
mistral7b,MQ_0589,0.7433,False,False,False,A
mistral7b,MQ_0293,0.7435,True,True,True,B
mistral7b,MQ_0265,0.7436,True,False,False,A
mistral7b,MQ_0211,0.7443,False,True,False,A
mistral7b,MQ_0267,0.7445,True,True,True,C
mistral7b,MQ_0512,0.7448,False,True,True,B
mistral7b,MQ_0680,0.7454,True,False,True,C
mistral7b,MQ_0390,0.7456,False,True,False,C
mistral7b,MQ_0762,0.746,False,False,False,C
mistral7b,MQ_0741,0.7466,True,False,False,C
mistral7b,MQ_0145,0.747,True,True,True,D
mistral7b,MQ_0225,0.748,False,True,False,D
mistral7b,MQ_0241,0.7482,True,True,True,A
mistral7b,MQ_0217,0.7484,False,False,True,B
mistral7b,MQ_0773,0.7495,True,True,True,D
mistral7b,MQ_0760,0.7499,True,True,False,A
mistral7b,MQ_0869,0.75,False,False,True,A
mistral7b,MQ_0430,0.7501,True,True,True,D
mistral7b,MQ_0683,0.7501,True,False,False,C
mistral7b,MQ_0798,0.7505,False,False,False,C
mistral7b,MQ_0821,0.7506,False,False,True,C
mistral7b,MQ_0447,0.7514,True,True,True,B
mistral7b,MQ_0027,0.7518,False,False,False,B
mistral7b,MQ_0370,0.752,False,True,False,D
mistral7b,MQ_0742,0.7523,True,True,True,C
mistral7b,MQ_0174,0.7528,False,False,False,D
mistral7b,MQ_0868,0.7528,False,False,False,B
mistral7b,MQ_0551,0.753,True,False,True,B
mistral7b,MQ_0207,0.7539,False,True,True,B
mistral7b,MQ_0702,0.7542,True,False,False,B
mistral7b,MQ_0455,0.7545,True,False,False,C
mistral7b,MQ_0013,0.7548,False,False,False,B
mistral7b,MQ_0498,0.755,True,True,True,A
mistral7b,MQ_0593,0.755,True,True,True,B
mistral7b,MQ_0492,0.7555,True,False,True,B
mistral7b,MQ_0714,0.7555,False,False,False,A
mistral7b,MQ_0170,0.7562,False,False,False,D
mistral7b,MQ_0859,0.7567,True,True,True,A
mistral7b,MQ_0861,0.757,True,True,True,A
mistral7b,MQ_0678,0.7573,False,False,False,A
mistral7b,MQ_0008,0.7576,False,True,False,B
mistral7b,MQ_0544,0.7585,False,True,False,A
mistral7b,MQ_0717,0.7588,False,False,True,B
mistral7b,MQ_0856,0.7589,False,False,False,A
mistral7b,MQ_0973,0.759,True,True,True,A
mistral7b,MQ_0479,0.7595,True,True,True,B
mistral7b,MQ_0040,0.7596,True,True,False,A
mistral7b,MQ_0462,0.7598,True,False,False,B
mistral7b,MQ_0086,0.7599,True,False,False,B
mistral7b,MQ_0035,0.7605,False,False,False,A
mistral7b,MQ_0371,0.7607,False,False,False,B
mistral7b,MQ_0767,0.7608,True,False,False,A
mistral7b,MQ_0301,0.761,False,False,False,B
mistral7b,MQ_0254,0.7611,True,True,True,D
mistral7b,MQ_0834,0.7614,True,True,True,C
mistral7b,MQ_0970,0.7624,False,True,False,D
mistral7b,MQ_0603,0.7628,False,False,False,D
mistral7b,MQ_0851,0.7644,False,False,False,A
mistral7b,MQ_0912,0.7646,False,True,True,C
mistral7b,MQ_0853,0.7648,True,True,True,C
mistral7b,MQ_0477,0.7651,False,False,False,D
mistral7b,MQ_0313,0.7652,True,True,True,B
mistral7b,MQ_0613,0.7653,True,True,True,C
mistral7b,MQ_0158,0.7656,True,True,True,C
mistral7b,MQ_0001,0.7657,False,False,False,B
