model,question_id,dss,correct_alpha,correct_beta,correct_gamma,correct_answer
mistral7b,MQ_0560,0.5035,False,False,False,A
mistral7b,MQ_0644,0.5039,True,True,False,D
mistral7b,MQ_0715,0.5043,False,False,False,D
mistral7b,MQ_0471,0.5052,True,False,False,A
mistral7b,MQ_0166,0.5059,False,False,False,B
mistral7b,MQ_0600,0.5063,True,True,False,C
mistral7b,MQ_0353,0.5065,True,True,False,D
mistral7b,MQ_0549,0.5078,False,True,True,B
mistral7b,MQ_0989,0.5083,False,False,False,C
mistral7b,MQ_0287,0.5094,True,False,False,A
mistral7b,MQ_0277,0.5116,False,False,False,C
mistral7b,MQ_0232,0.5121,True,True,False,D
mistral7b,MQ_0955,0.5126,False,False,False,C
mistral7b,MQ_0652,0.5131,False,False,False,D
mistral7b,MQ_0966,0.514,False,False,False,A
mistral7b,MQ_0936,0.5149,True,True,False,D
mistral7b,MQ_0444,0.5161,True,True,False,B
mistral7b,MQ_0337,0.5173,True,False,True,C
mistral7b,MQ_0144,0.5175,False,False,True,D
mistral7b,MQ_0496,0.5179,False,False,True,B
mistral7b,MQ_0309,0.5192,True,False,True,D
mistral7b,MQ_0661,0.5203,True,False,True,B
mistral7b,MQ_0141,0.5206,False,True,True,A
mistral7b,MQ_0108,0.5214,True,False,True,D
mistral7b,MQ_0543,0.5219,True,False,False,C
mistral7b,MQ_0379,0.5228,False,False,False,D
mistral7b,MQ_0421,0.5231,True,False,True,A
mistral7b,MQ_0252,0.5234,True,True,False,D
mistral7b,MQ_0162,0.5236,False,True,True,C
mistral7b,MQ_0029,0.5237,True,True,False,D
mistral7b,MQ_0985,0.524,True,False,True,A
mistral7b,MQ_0433,0.5249,False,False,False,A
mistral7b,MQ_0233,0.5257,False,False,False,A
mistral7b,MQ_0898,0.5257,False,False,False,A
mistral7b,MQ_0585,0.5263,True,False,True,C
mistral7b,MQ_0538,0.527,False,False,True,A
mistral7b,MQ_0826,0.5271,False,True,True,B
mistral7b,MQ_0490,0.5277,False,False,False,A
mistral7b,MQ_0327,0.528,False,True,True,A
mistral7b,MQ_0901,0.5295,False,True,True,C
mistral7b,MQ_0924,0.5295,False,True,False,B
mistral7b,MQ_0260,0.5305,True,False,True,A
mistral7b,MQ_0299,0.531,False,True,False,A
mistral7b,MQ_0402,0.531,True,False,False,A
mistral7b,MQ_0176,0.532,True,False,False,A
mistral7b,MQ_0942,0.5332,False,True,True,D
mistral7b,MQ_0110,0.535,False,True,False,D
mistral7b,MQ_0267,0.5358,True,False,True,C
mistral7b,MQ_0014,0.5372,True,False,False,D
mistral7b,MQ_0573,0.5372,True,False,False,C
mistral7b,MQ_0849,0.5375,False,False,True,B
mistral7b,MQ_0499,0.5392,False,False,False,D
mistral7b,MQ_0462,0.5394,True,False,True,B
mistral7b,MQ_0069,0.5395,False,False,False,A
mistral7b,MQ_0227,0.5402,False,True,True,B
mistral7b,MQ_0401,0.543,True,False,True,A
mistral7b,MQ_0700,0.5447,False,True,True,B
mistral7b,MQ_0414,0.5448,True,False,True,C
mistral7b,MQ_0049,0.5455,True,False,False,A
mistral7b,MQ_0215,0.5456,True,False,False,B
mistral7b,MQ_0787,0.5463,True,False,False,D
mistral7b,MQ_0456,0.5475,False,False,True,B
mistral7b,MQ_0443,0.5477,False,False,False,D
mistral7b,MQ_0120,0.5484,False,True,False,D
mistral7b,MQ_0674,0.5484,False,True,False,C
mistral7b,MQ_0303,0.5486,False,False,False,A
mistral7b,MQ_0801,0.5488,False,True,True,B
mistral7b,MQ_0515,0.5489,False,False,True,D
mistral7b,MQ_0331,0.5492,False,False,True,C
mistral7b,MQ_0567,0.5514,True,True,False,C
mistral7b,MQ_0577,0.553,True,True,False,B
mistral7b,MQ_0078,0.5558,False,False,True,A
mistral7b,MQ_0553,0.5558,False,False,False,C
mistral7b,MQ_0903,0.5562,True,False,False,D
mistral7b,MQ_0475,0.5577,False,True,True,D
mistral7b,MQ_0008,0.5607,False,False,False,B
mistral7b,MQ_0609,0.5607,True,False,False,B
mistral7b,MQ_0243,0.5617,False,False,False,B
mistral7b,MQ_0460,0.5631,True,True,False,A
mistral7b,MQ_0570,0.5632,True,True,False,D
mistral7b,MQ_0882,0.5635,True,False,True,A
mistral7b,MQ_0668,0.5637,False,False,False,B
mistral7b,MQ_0824,0.5641,True,True,False,C
mistral7b,MQ_0143,0.5648,True,False,False,C
mistral7b,MQ_0776,0.566,True,False,False,D
mistral7b,MQ_0708,0.5664,True,False,True,B
mistral7b,MQ_0395,0.5667,False,True,True,B
mistral7b,MQ_0034,0.5676,True,False,True,B
mistral7b,MQ_0915,0.5678,True,True,False,A
mistral7b,MQ_0792,0.5691,True,False,True,B
mistral7b,MQ_0362,0.5711,True,True,False,B
mistral7b,MQ_0750,0.5719,False,False,False,D
mistral7b,MQ_0354,0.5731,False,True,False,A
mistral7b,MQ_0578,0.5741,True,False,False,A
mistral7b,MQ_0062,0.5747,False,False,False,A
mistral7b,MQ_0536,0.5766,True,False,False,A
mistral7b,MQ_0241,0.5772,True,False,True,A
mistral7b,MQ_0886,0.5787,True,False,True,C
mistral7b,MQ_0430,0.5791,True,True,False,D
mistral7b,MQ_0403,0.5796,True,False,True,B
mistral7b,MQ_0326,0.5809,False,True,False,B
mistral7b,MQ_0281,0.5811,False,True,True,B
mistral7b,MQ_0723,0.5833,True,True,False,B
mistral7b,MQ_0503,0.584,True,False,False,A
mistral7b,MQ_0236,0.5841,False,False,False,A
mistral7b,MQ_0781,0.5841,False,True,True,B
mistral7b,MQ_0876,0.5843,False,False,False,D
mistral7b,MQ_0057,0.5844,False,True,True,B
mistral7b,MQ_0919,0.5848,True,True,False,B
mistral7b,MQ_0329,0.585,True,False,False,C
mistral7b,MQ_0590,0.5852,True,False,True,B
mistral7b,MQ_0695,0.5852,False,True,True,D
mistral7b,MQ_0316,0.5854,False,True,True,A
mistral7b,MQ_0323,0.5854,True,True,False,D
mistral7b,MQ_0663,0.5856,True,True,False,D
mistral7b,MQ_0990,0.5858,True,True,True,A
mistral7b,MQ_0735,0.5877,False,False,False,D
mistral7b,MQ_0434,0.5883,True,False,True,A
mistral7b,MQ_0380,0.5885,False,True,False,C
mistral7b,MQ_0470,0.5888,True,False,False,A
mistral7b,MQ_0842,0.5889,True,False,False,C
mistral7b,MQ_0576,0.5893,True,False,False,D
mistral7b,MQ_0923,0.5897,False,True,True,C
mistral7b,MQ_0396,0.5911,False,False,False,A
mistral7b,MQ_0673,0.5921,True,True,False,C
mistral7b,MQ_0730,0.5924,False,False,False,A
mistral7b,MQ_0013,0.593,True,False,False,B
mistral7b,MQ_0889,0.594,False,False,False,D
mistral7b,MQ_0794,0.5941,True,True,False,D
mistral7b,MQ_0340,0.5959,True,False,False,B
mistral7b,MQ_0206,0.596,False,False,False,B
mistral7b,MQ_0148,0.5971,False,False,False,C
mistral7b,MQ_0149,0.5981,True,False,True,C
mistral7b,MQ_0605,0.5984,True,False,False,B
mistral7b,MQ_0563,0.5993,False,True,False,C
mistral7b,MQ_0852,0.5995,False,False,True,C
mistral7b,MQ_0290,0.5997,False,False,False,D
mistral7b,MQ_0880,0.5998,False,True,True,B
mistral7b,MQ_0320,0.6017,True,True,False,C
mistral7b,MQ_0185,0.6045,False,True,True,D
mistral7b,MQ_0010,0.6048,True,True,False,B
mistral7b,MQ_0851,0.6051,False,False,False,A
mistral7b,MQ_0517,0.6059,True,False,False,C
mistral7b,MQ_0726,0.608,False,False,False,A
mistral7b,MQ_0542,0.6087,False,False,False,D
mistral7b,MQ_0751,0.6089,True,False,False,B
mistral7b,MQ_0284,0.6091,True,True,True,D
mistral7b,MQ_0829,0.6097,False,True,False,A
mistral7b,MQ_0321,0.6134,True,True,False,A
mistral7b,MQ_0616,0.6135,True,True,False,C
mistral7b,MQ_0847,0.6149,False,False,False,B
mistral7b,MQ_0324,0.6154,True,False,False,B
mistral7b,MQ_0533,0.6177,False,False,False,B
mistral7b,MQ_0147,0.6188,False,True,True,C
mistral7b,MQ_0371,0.62,False,False,False,B
mistral7b,MQ_0820,0.6225,False,False,False,B
mistral7b,MQ_0012,0.6226,True,False,False,A
mistral7b,MQ_0488,0.6231,True,True,False,D
mistral7b,MQ_0266,0.6246,False,False,False,D
mistral7b,MQ_0607,0.6248,False,True,False,C
mistral7b,MQ_0998,0.6249,False,False,False,D
mistral7b,MQ_0058,0.625,True,False,True,A
mistral7b,MQ_0075,0.627,False,False,False,D
mistral7b,MQ_0388,0.627,True,False,False,B
mistral7b,MQ_0604,0.6272,False,False,True,C
mistral7b,MQ_0317,0.6308,True,False,False,C
mistral7b,MQ_0224,0.633,False,False,False,A
mistral7b,MQ_0838,0.6349,True,True,False,D
mistral7b,MQ_0941,0.6354,True,False,True,D
mistral7b,MQ_0201,0.6372,True,False,False,A
mistral7b,MQ_0857,0.6379,True,False,False,D
mistral7b,MQ_0546,0.6398,True,True,False,D
mistral7b,MQ_0365,0.6411,True,False,False,B
mistral7b,MQ_0863,0.6416,True,True,False,A
mistral7b,MQ_0783,0.6417,True,True,False,D
mistral7b,MQ_0637,0.6419,True,False,False,A
mistral7b,MQ_0200,0.6468,True,False,False,A
mistral7b,MQ_0446,0.6479,False,True,False,B
mistral7b,MQ_0892,0.6504,True,True,False,C
mistral7b,MQ_0242,0.6506,False,False,False,C
mistral7b,MQ_0557,0.6522,False,True,False,A
mistral7b,MQ_0039,0.6549,True,True,True,D
mistral7b,MQ_0495,0.656,False,False,False,A
mistral7b,MQ_0596,0.6574,True,False,False,B
mistral7b,MQ_0269,0.6593,False,False,True,B
mistral7b,MQ_0550,0.6601,True,True,False,B
mistral7b,MQ_0411,0.6604,True,False,False,B
mistral7b,MQ_0219,0.6606,True,False,False,D
mistral7b,MQ_0527,0.6659,False,True,False,C
mistral7b,MQ_0203,0.6667,False,False,False,C
mistral7b,MQ_0454,0.6683,False,True,True,B
mistral7b,MQ_0390,0.669,False,True,False,C
mistral7b,MQ_0184,0.6699,True,True,False,B
mistral7b,MQ_0790,0.6721,False,False,False,A
mistral7b,MQ_0134,0.6722,True,False,True,D
mistral7b,MQ_0592,0.6747,True,True,False,C
mistral7b,MQ_0930,0.6764,False,False,False,D
mistral7b,MQ_0174,0.6768,False,False,False,D
mistral7b,MQ_0349,0.6782,True,False,False,A
mistral7b,MQ_0954,0.6792,False,True,True,C
mistral7b,MQ_0810,0.6812,False,False,False,A
mistral7b,MQ_0510,0.6831,True,True,False,C
mistral7b,MQ_0211,0.6853,False,True,True,A
mistral7b,MQ_0291,0.6863,False,True,False,D
mistral7b,MQ_0643,0.6878,True,False,True,A
mistral7b,MQ_0018,0.6884,True,True,False,D
mistral7b,MQ_0535,0.6902,False,True,True,D
mistral7b,MQ_0921,0.6904,True,False,True,C
mistral7b,MQ_0310,0.6905,True,False,False,B
mistral7b,MQ_0530,0.6935,True,False,True,B
mistral7b,MQ_0977,0.6937,True,True,True,A
mistral7b,MQ_0256,0.6949,False,False,False,D
mistral7b,MQ_0280,0.6966,False,True,True,C
mistral7b,MQ_0779,0.6971,True,False,True,C
mistral7b,MQ_0286,0.7018,False,False,False,C
mistral7b,MQ_0226,0.7051,False,False,False,A
mistral7b,MQ_0288,0.7072,False,False,False,A
mistral7b,MQ_0237,0.7145,False,True,True,C
mistral7b,MQ_0784,0.7145,False,False,False,A
mistral7b,MQ_0352,0.7178,True,False,True,D
mistral7b,MQ_0902,0.7178,True,False,False,D
mistral7b,MQ_0268,0.7193,False,False,True,A
mistral7b,MQ_0336,0.7206,False,True,False,D
mistral7b,MQ_0369,0.7239,False,True,True,A
mistral7b,MQ_0491,0.7252,True,True,False,D
mistral7b,MQ_0869,0.7261,True,False,True,A
mistral7b,MQ_0480,0.7268,False,True,True,B
mistral7b,MQ_0487,0.7273,True,True,True,A
mistral7b,MQ_0952,0.7286,True,False,False,B
mistral7b,MQ_0015,0.729,False,True,False,D
mistral7b,MQ_0571,0.7292,False,False,False,B
mistral7b,MQ_0004,0.7298,True,False,True,B
mistral7b,MQ_0813,0.736,False,False,False,B
mistral7b,MQ_0033,0.7386,False,True,True,B
mistral7b,MQ_0684,0.7433,True,False,False,A
mistral7b,MQ_0301,0.7434,False,False,False,B
mistral7b,MQ_0770,0.7509,False,False,False,C
mistral7b,MQ_0455,0.7518,False,True,True,C
mistral7b,MQ_0225,0.7521,True,True,False,D
mistral7b,MQ_0076,0.757,False,False,False,D
mistral7b,MQ_0580,0.759,False,True,False,B
mistral7b,MQ_0043,0.7591,True,True,True,D
mistral7b,MQ_0625,0.7601,True,True,False,A
mistral7b,MQ_0497,0.7658,False,False,False,A
mistral7b,MQ_0773,0.7661,True,True,True,D
mistral7b,MQ_0987,0.7667,False,False,False,A
mistral7b,MQ_0271,0.7672,False,False,False,A
mistral7b,MQ_0899,0.7694,False,False,False,A
mistral7b,MQ_0217,0.7796,False,False,True,B
mistral7b,MQ_0566,0.7797,False,False,True,A
mistral7b,MQ_0086,0.7838,False,False,False,B
mistral7b,MQ_0079,0.7874,False,False,False,B
mistral7b,MQ_0705,0.7877,True,False,False,D
mistral7b,MQ_0651,0.7894,True,False,True,C
mistral7b,MQ_0391,0.7973,False,False,False,C
qwen25,MQ_0042,0.5942,False,False,False,B
qwen25,MQ_0088,0.5942,True,False,False,C
qwen25,MQ_0270,0.5942,False,False,True,A
qwen25,MQ_0436,0.5942,True,False,False,A
qwen25,MQ_0667,0.5942,True,False,False,C
qwen25,MQ_0686,0.5942,True,False,False,A
qwen25,MQ_0793,0.5942,True,False,False,D
qwen25,MQ_0943,0.5942,False,False,False,B
qwen25,MQ_0990,0.5942,True,False,False,A
qwen25,MQ_0052,0.6049,False,False,True,D
qwen25,MQ_0209,0.6049,True,False,False,A
qwen25,MQ_0259,0.6049,True,False,False,D
qwen25,MQ_0352,0.6049,False,False,True,D
qwen25,MQ_0404,0.6049,False,True,False,B
qwen25,MQ_0433,0.6049,True,False,False,A
qwen25,MQ_0500,0.6049,False,True,False,D
qwen25,MQ_0596,0.6049,True,False,False,B
qwen25,MQ_0687,0.6049,False,True,False,A
qwen25,MQ_0713,0.6049,False,False,True,A
qwen25,MQ_0919,0.6049,True,False,False,B
qwen25,MQ_0969,0.6049,True,False,False,B
qwen25,MQ_0009,0.6644,True,False,True,D
qwen25,MQ_0017,0.6644,True,True,False,D
qwen25,MQ_0029,0.6644,False,True,False,D
qwen25,MQ_0041,0.6644,True,False,True,D
qwen25,MQ_0044,0.6644,False,True,True,D
qwen25,MQ_0047,0.6644,True,True,False,D
qwen25,MQ_0099,0.6644,False,True,True,A
qwen25,MQ_0106,0.6644,False,False,False,B
qwen25,MQ_0116,0.6644,True,False,False,A
qwen25,MQ_0131,0.6644,False,False,False,B
qwen25,MQ_0145,0.6644,True,False,False,D
qwen25,MQ_0165,0.6644,False,True,True,D
qwen25,MQ_0167,0.6644,True,False,True,D
qwen25,MQ_0169,0.6644,True,True,False,D
qwen25,MQ_0221,0.6644,True,True,False,D
qwen25,MQ_0236,0.6644,True,False,True,A
qwen25,MQ_0250,0.6644,True,False,True,D
qwen25,MQ_0251,0.6644,True,True,False,A
qwen25,MQ_0285,0.6644,False,False,False,C
qwen25,MQ_0298,0.6644,False,True,False,A
qwen25,MQ_0302,0.6644,False,True,False,A
qwen25,MQ_0316,0.6644,False,True,True,A
qwen25,MQ_0318,0.6644,True,False,True,A
qwen25,MQ_0355,0.6644,False,True,True,D
qwen25,MQ_0370,0.6644,True,False,True,D
qwen25,MQ_0399,0.6644,False,False,False,C
qwen25,MQ_0467,0.6644,False,False,False,B
qwen25,MQ_0493,0.6644,False,False,False,C
qwen25,MQ_0514,0.6644,True,False,False,A
qwen25,MQ_0536,0.6644,True,False,False,A
qwen25,MQ_0579,0.6644,True,True,False,A
qwen25,MQ_0591,0.6644,False,False,False,C
qwen25,MQ_0640,0.6644,True,False,True,D
qwen25,MQ_0641,0.6644,True,True,False,A
qwen25,MQ_0646,0.6644,True,False,False,A
qwen25,MQ_0647,0.6644,False,False,True,D
qwen25,MQ_0650,0.6644,True,False,True,D
qwen25,MQ_0662,0.6644,False,False,False,C
qwen25,MQ_0668,0.6644,False,False,False,B
qwen25,MQ_0703,0.6644,False,True,True,D
qwen25,MQ_0721,0.6644,False,True,False,D
qwen25,MQ_0757,0.6644,False,False,True,D
qwen25,MQ_0763,0.6644,False,False,False,C
qwen25,MQ_0768,0.6644,False,True,False,D
qwen25,MQ_0770,0.6644,False,False,False,C
qwen25,MQ_0773,0.6644,False,True,True,D
qwen25,MQ_0777,0.6644,False,False,False,C
qwen25,MQ_0785,0.6644,False,False,True,A
qwen25,MQ_0800,0.6644,True,False,False,D
qwen25,MQ_0805,0.6644,False,False,True,A
qwen25,MQ_0810,0.6644,True,True,False,A
qwen25,MQ_0833,0.6644,False,True,True,D
qwen25,MQ_0839,0.6644,False,False,False,B
qwen25,MQ_0861,0.6644,False,True,False,A
qwen25,MQ_0863,0.6644,False,False,True,A
qwen25,MQ_0869,0.6644,False,False,True,A
qwen25,MQ_0879,0.6644,True,False,False,A
qwen25,MQ_0918,0.6644,True,False,False,D
qwen25,MQ_0933,0.6644,False,False,False,C
qwen25,MQ_0950,0.6644,False,False,False,B
qwen25,MQ_0954,0.6644,False,False,False,C
qwen25,MQ_0968,0.6644,True,True,False,A
qwen25,MQ_0977,0.6644,True,True,False,A
qwen25,MQ_0007,0.6729,False,True,False,B
qwen25,MQ_0272,0.6729,False,True,False,B
qwen25,MQ_0458,0.6729,False,False,True,B
qwen25,MQ_0495,0.6729,False,True,False,A
qwen25,MQ_0566,0.6729,True,False,False,A
qwen25,MQ_0740,0.6729,True,False,False,A
qwen25,MQ_0778,0.6729,False,False,True,A
qwen25,MQ_0834,0.6729,False,True,False,C
qwen25,MQ_0847,0.6729,True,False,False,B
qwen25,MQ_0877,0.6729,False,True,False,A
qwen25,MQ_0955,0.6729,True,False,False,C
qwen25,MQ_0960,0.6729,False,True,False,A
qwen25,MQ_0962,0.6729,False,False,True,B
qwen25,MQ_0290,0.6935,True,False,False,D
qwen25,MQ_0351,0.6935,True,False,False,B
qwen25,MQ_0384,0.6935,True,False,False,C
qwen25,MQ_0437,0.6935,False,False,True,B
qwen25,MQ_0454,0.6935,False,True,False,B
qwen25,MQ_0565,0.6935,True,False,False,C
qwen25,MQ_0571,0.6935,True,False,False,B
qwen25,MQ_0576,0.6935,False,True,False,D
qwen25,MQ_0638,0.6935,False,False,True,D
qwen25,MQ_0680,0.6935,True,False,False,C
qwen25,MQ_0774,0.6935,True,False,False,B
qwen25,MQ_0808,0.6935,True,False,False,B
qwen25,MQ_0887,0.6935,True,False,False,C
qwen25,MQ_0519,0.7209,False,True,True,D
qwen25,MQ_0018,0.757,False,False,False,D
qwen25,MQ_0019,0.757,True,False,False,C
qwen25,MQ_0022,0.757,False,False,False,B
qwen25,MQ_0055,0.757,True,True,False,A
qwen25,MQ_0064,0.757,False,True,True,C
qwen25,MQ_0082,0.757,True,False,False,A
qwen25,MQ_0104,0.757,True,False,True,C
qwen25,MQ_0128,0.757,False,True,True,A
qwen25,MQ_0187,0.757,False,True,True,A
qwen25,MQ_0196,0.757,True,False,False,A
qwen25,MQ_0206,0.757,False,False,False,B
qwen25,MQ_0211,0.757,True,False,True,A
qwen25,MQ_0222,0.757,True,False,False,C
qwen25,MQ_0235,0.757,True,False,False,A
qwen25,MQ_0240,0.757,False,False,False,D
qwen25,MQ_0241,0.757,True,False,True,A
qwen25,MQ_0277,0.757,True,False,False,C
qwen25,MQ_0346,0.757,True,False,True,A
qwen25,MQ_0378,0.757,True,False,False,A
qwen25,MQ_0415,0.757,True,False,False,C
qwen25,MQ_0438,0.757,False,False,True,A
qwen25,MQ_0451,0.757,False,False,False,B
qwen25,MQ_0459,0.757,True,False,True,A
qwen25,MQ_0460,0.757,True,True,False,A
qwen25,MQ_0501,0.757,True,False,False,C
qwen25,MQ_0510,0.757,True,True,False,C
qwen25,MQ_0521,0.757,True,True,False,A
qwen25,MQ_0564,0.757,True,True,False,C
qwen25,MQ_0569,0.757,True,False,True,A
qwen25,MQ_0575,0.757,True,False,False,A
qwen25,MQ_0582,0.757,False,True,False,A
qwen25,MQ_0594,0.757,True,False,False,C
qwen25,MQ_0651,0.757,True,True,False,C
qwen25,MQ_0669,0.757,False,False,True,A
qwen25,MQ_0692,0.757,False,False,False,B
qwen25,MQ_0709,0.757,True,True,False,C
qwen25,MQ_0715,0.757,False,False,False,D
qwen25,MQ_0767,0.757,True,False,False,A
qwen25,MQ_0771,0.757,True,False,True,C
qwen25,MQ_0782,0.757,False,False,False,B
qwen25,MQ_0798,0.757,False,True,False,C
qwen25,MQ_0831,0.757,True,False,False,A
qwen25,MQ_0856,0.757,False,True,False,A
qwen25,MQ_0859,0.757,False,True,True,A
qwen25,MQ_0860,0.757,False,True,True,C
qwen25,MQ_0867,0.757,True,False,False,A
qwen25,MQ_0870,0.757,True,False,True,A
qwen25,MQ_0886,0.757,True,False,True,C
qwen25,MQ_0900,0.757,False,False,False,D
qwen25,MQ_0917,0.757,False,False,False,D
qwen25,MQ_0922,0.757,False,True,True,A
qwen25,MQ_0927,0.757,False,False,True,A
qwen25,MQ_0938,0.757,True,False,True,A
qwen25,MQ_0965,0.757,True,True,False,C
qwen25,MQ_0985,0.757,True,True,False,A
qwen25,MQ_0989,0.757,True,True,False,C
qwen25,MQ_0991,0.757,False,False,False,B
qwen25,MQ_0994,0.757,True,True,False,C
qwen25,MQ_0998,0.757,False,False,False,D
qwen25,MQ_0049,0.7571,True,True,False,A
qwen25,MQ_0069,0.7571,False,False,True,A
qwen25,MQ_0176,0.7571,True,False,False,A
qwen25,MQ_0181,0.7571,True,True,False,A
qwen25,MQ_0198,0.7571,False,False,False,C
qwen25,MQ_0215,0.7571,True,False,False,B
qwen25,MQ_0230,0.7571,False,True,True,B
qwen25,MQ_0247,0.7571,True,True,False,A
qwen25,MQ_0266,0.7571,False,False,False,D
qwen25,MQ_0294,0.7571,False,True,False,A
qwen25,MQ_0299,0.7571,True,True,False,A
qwen25,MQ_0322,0.7571,False,True,True,B
qwen25,MQ_0327,0.7571,False,True,False,A
qwen25,MQ_0335,0.7571,True,True,False,A
qwen25,MQ_0339,0.7571,False,False,False,D
qwen25,MQ_0341,0.7571,False,True,False,A
qwen25,MQ_0358,0.7571,False,False,True,A
qwen25,MQ_0362,0.7571,True,False,False,B
qwen25,MQ_0364,0.7571,False,False,True,A
qwen25,MQ_0371,0.7571,True,True,False,B
qwen25,MQ_0382,0.7571,False,False,True,B
qwen25,MQ_0395,0.7571,True,False,True,B
qwen25,MQ_0400,0.7571,True,False,True,A
qwen25,MQ_0402,0.7571,True,False,False,A
qwen25,MQ_0426,0.7571,True,False,False,A
qwen25,MQ_0432,0.7571,False,True,True,A
qwen25,MQ_0446,0.7571,True,False,True,B
qwen25,MQ_0471,0.7571,False,False,True,A
qwen25,MQ_0481,0.7571,True,False,False,B
qwen25,MQ_0482,0.7571,False,True,True,B
qwen25,MQ_0498,0.7571,False,True,True,A
qwen25,MQ_0499,0.7571,False,False,False,D
qwen25,MQ_0502,0.7571,False,True,True,B
qwen25,MQ_0512,0.7571,False,True,True,B
qwen25,MQ_0525,0.7571,True,False,True,A
qwen25,MQ_0533,0.7571,False,True,False,B
qwen25,MQ_0539,0.7571,False,False,False,C
qwen25,MQ_0544,0.7571,False,True,True,A
qwen25,MQ_0559,0.7571,True,False,True,A
qwen25,MQ_0572,0.7571,True,False,False,B
qwen25,MQ_0577,0.7571,True,False,True,B
qwen25,MQ_0578,0.7571,True,False,False,A
qwen25,MQ_0608,0.7571,True,False,True,B
qwen25,MQ_0620,0.7571,False,True,False,A
qwen25,MQ_0624,0.7571,True,False,True,B
qwen25,MQ_0627,0.7571,True,True,False,A
qwen25,MQ_0684,0.7571,True,False,True,A
qwen25,MQ_0700,0.7571,False,True,True,B
qwen25,MQ_0717,0.7571,True,False,False,B
qwen25,MQ_0726,0.7571,True,False,False,A
qwen25,MQ_0738,0.7571,False,False,True,B
qwen25,MQ_0754,0.7571,True,False,False,A
qwen25,MQ_0762,0.7571,False,False,False,C
qwen25,MQ_0821,0.7571,False,False,False,C
qwen25,MQ_0825,0.7571,False,True,False,A
qwen25,MQ_0850,0.7571,False,True,False,A
qwen25,MQ_0851,0.7571,False,False,True,A
qwen25,MQ_0854,0.7571,False,False,False,C
qwen25,MQ_0872,0.7571,True,False,True,B
qwen25,MQ_0898,0.7571,True,False,False,A
qwen25,MQ_0906,0.7571,True,False,True,B
qwen25,MQ_0935,0.7571,True,False,True,A
qwen25,MQ_0940,0.7571,True,True,False,B
qwen25,MQ_0945,0.7571,False,False,True,A
qwen25,MQ_0961,0.7571,True,True,False,A
qwen25,MQ_0023,0.767,False,False,False,A
qwen25,MQ_0030,0.767,False,True,True,D
qwen25,MQ_0054,0.767,False,False,False,B
qwen25,MQ_0061,0.767,True,False,True,D
qwen25,MQ_0063,0.767,False,False,False,B
qwen25,MQ_0080,0.767,True,True,False,D
qwen25,MQ_0086,0.767,False,False,False,B
qwen25,MQ_0108,0.767,True,False,False,D
qwen25,MQ_0110,0.767,False,True,True,D
qwen25,MQ_0120,0.767,True,True,False,D
qwen25,MQ_0122,0.767,False,False,False,A
qwen25,MQ_0130,0.767,True,True,False,C
qwen25,MQ_0153,0.767,True,False,False,D
qwen25,MQ_0168,0.767,True,False,False,C
qwen25,MQ_0200,0.767,False,False,False,A
qwen25,MQ_0208,0.767,True,False,True,D
qwen25,MQ_0214,0.767,True,False,True,C
qwen25,MQ_0237,0.767,False,False,True,C
qwen25,MQ_0238,0.767,True,True,False,D
qwen25,MQ_0245,0.767,False,False,True,D
qwen25,MQ_0255,0.767,False,False,False,A
qwen25,MQ_0256,0.767,False,True,False,D
qwen25,MQ_0282,0.767,False,True,True,C
qwen25,MQ_0306,0.767,True,False,False,D
qwen25,MQ_0307,0.767,False,True,True,D
qwen25,MQ_0357,0.767,True,True,False,D
qwen25,MQ_0377,0.767,False,False,False,A
qwen25,MQ_0390,0.767,False,True,False,C
qwen25,MQ_0413,0.767,True,True,False,C
qwen25,MQ_0414,0.767,False,True,True,C
qwen25,MQ_0418,0.767,True,False,True,C
qwen25,MQ_0441,0.767,True,True,False,C
qwen25,MQ_0488,0.767,True,False,True,D
qwen25,MQ_0556,0.767,False,False,True,D
qwen25,MQ_0583,0.767,True,False,False,C
qwen25,MQ_0589,0.767,False,False,False,A
qwen25,MQ_0592,0.767,True,True,False,C
qwen25,MQ_0612,0.767,False,True,False,D
qwen25,MQ_0656,0.767,False,False,True,C
qwen25,MQ_0744,0.767,True,False,False,D
qwen25,MQ_0747,0.767,True,False,True,D
qwen25,MQ_0794,0.767,True,True,False,D
qwen25,MQ_0807,0.767,False,True,True,C
qwen25,MQ_0815,0.767,True,False,False,D
qwen25,MQ_0823,0.767,False,False,False,B
qwen25,MQ_0829,0.767,False,False,False,A
qwen25,MQ_0845,0.767,True,False,False,C
qwen25,MQ_0868,0.767,False,False,False,B
qwen25,MQ_0884,0.767,False,True,True,C
qwen25,MQ_0923,0.767,False,True,True,C
qwen25,MQ_0925,0.767,False,False,False,A
qwen25,MQ_0946,0.767,False,True,False,D
qwen25,MQ_0963,0.767,True,False,False,D
qwen25,MQ_0966,0.767,False,False,False,A
qwen25,MQ_0970,0.767,True,False,False,D
qwen25,MQ_0971,0.767,True,False,False,D
qwen25,MQ_0972,0.767,True,True,False,C
qwen25,MQ_0002,0.7883,False,False,False,C
qwen25,MQ_0038,0.7883,False,True,True,B
qwen25,MQ_0045,0.7883,True,False,True,D
qwen25,MQ_0046,0.7883,False,False,True,D
qwen25,MQ_0056,0.7883,False,False,False,A
qwen25,MQ_0065,0.7883,True,False,False,B
qwen25,MQ_0075,0.7883,False,False,True,D
